,date,Dry_Bulb_Temp,Wet_Bulb_Temp,Dew_Point_Temp,R_H,Vapor_Pressure,Wind_Speed,Total_Amount_cloud,Daily_Min_Temp,Sunshine_Hours,Amt_Individual_Layer_Cloud,Evaporation,Daily_Max_Temp,Total_Rainfall
17057,2016-04-16,35.05,23.75,17.9,40.5,21.125,1.5,3.75,28.3,9.2,662.0,20.0,41.5,8.0
17058,2016-04-17,33.25,24.4,20.4,49.75,24.025,2.5,4.75,28.6,6.9,665.75,41.25,42.4,13.0
17059,2016-04-18,33.05,23.775,19.2,47.0,22.575,4.5,5.25,26.0,7.1,563.5,20.0,42.2,14.0
17060,2016-04-19,33.0,23.05,17.85,45.5,20.875,4.0,2.25,25.1,10.8,816.25,72.0,39.2,5.0
17061,2016-04-20,33.7,23.0,17.45,41.5,20.25,4.0,2.25,26.3,10.5,816.5,64.75,40.5,6.0
17062,2016-04-21,35.55,22.9,16.25,33.5,18.625,4.0,2.5,28.6,9.4,646.25,39.75,41.2,5.0
17063,2016-04-22,36.2,23.3,16.55,33.25,19.2,2.5,4.25,29.8,9.2,559.5,20.0,42.0,8.0
17064,2016-04-23,34.65,22.4,15.675,34.75,18.025,3.5,5.25,28.0,9.5,563.25,20.0,43.0,13.0
17065,2016-04-24,34.55,20.55,11.975,26.5,14.0,2.5,2.0,27.8,11.3,902.0,70.0,41.8,8.0
17066,2016-04-25,35.25,21.5,13.6,28.5,15.65,2.5,0.75,27.8,11.1,900.75,91.75,42.7,3.0
17067,2016-04-26,33.45,26.1,23.1,56.0,28.35,5.5,3.75,28.6,7.7,732.0,52.25,42.8,8.0
17068,2016-04-27,34.25,24.45,19.825,46.0,23.475,4.5,3.75,27.6,10.6,733.25,45.0,40.2,13.0
17069,2016-04-28,35.1,23.2,17.2,36.25,19.675,3.5,3.0,27.3,10.8,731.75,52.25,40.8,7.0
17070,2016-04-29,36.1,22.9,16.775,31.25,18.6,4.0,3.5,29.5,9.5,561.25,20.0,41.9,5.0
17071,2016-04-30,33.3,22.6,17.175,40.25,19.575000000000003,2.5,4.5,28.5,10.2,562.5,20.0,42.0,10.0
17072,2016-05-01,33.1,24.75,21.625,52.75,25.875,3.5,5.25,25.2,7.7,563.0,20.0,42.5,12.0
17073,2016-05-02,32.95,24.25,20.35,49.25,23.9,3.0,3.25,27.8,7.8,562.0,20.0,42.0,8.0
17074,2016-05-03,32.45,24.2,20.525,51.0,24.200000000000003,2.5,5.0,27.3,6.5,563.5,20.0,41.0,14.0
17075,2016-05-04,29.9,24.1,21.625,66.0,25.875,7.5,5.0,25.3,10.3,632.25,28.75,40.4,9.0
17076,2016-05-05,29.65,23.8,21.225,61.75,25.275,1.0,3.75,22.0,10.5,732.25,52.25,40.6,9.0
17077,2016-05-06,27.6,23.35,21.475,71.0,25.625,5.0,4.25,18.3,8.2,622.5,38.5,36.2,10.0
17078,2016-05-07,29.35,23.75,21.3,64.25,25.325,4.0,3.25,24.7,8.6,647.5,39.75,32.2,10.0
17079,2016-05-08,29.0,23.45,21.0,63.75,24.925,1.5,3.75,20.7,8.4,684.25,6.25,37.3,7.0
17080,2016-05-09,30.4,23.95,21.075,59.25,25.125,1.5,4.25,23.9,8.8,537.0,18.75,36.8,8.0
17081,2016-05-10,27.3,22.900000000000002,20.875,70.75,24.7,1.5,4.5,20.5,5.5,717.25,40.0,38.6,9.0
17082,2016-05-11,30.8,23.799999999999997,20.475,57.25,24.175,2.0,2.75,23.5,10.3,817.25,57.5,35.4,9.0
17083,2016-05-12,32.55,24.2,20.55,51.75,24.225,0.0,2.25,24.7,10.3,824.25,55.0,38.0,7.0
17084,2016-05-13,34.2,25.1,21.175,48.25,25.15,3.0,2.75,28.3,10.9,647.25,32.5,39.5,9.0
17085,2016-05-14,35.5,26.55,23.0,49.0,28.225,4.0,4.25,28.7,10.6,648.25,32.5,41.2,13.0
17086,2016-05-15,32.15,24.85,21.725,55.5,26.025,5.0,4.0,25.3,7.9,562.5,20.0,41.6,10.0
17087,2016-05-16,32.35,25.3,22.275,57.25,27.075,3.0,5.0,26.9,7.7,563.0,20.0,37.6,12.0
17088,2016-05-17,31.5,25.25,22.625,60.75,27.575,5.5,5.0,27.2,4.7,647.75,32.5,38.1,11.0
17089,2016-05-18,30.9,24.7,22.05,60.25,26.525,6.5,6.0,26.6,4.1,562.75,20.0,35.7,11.0
17090,2016-05-19,29.700000000000003,24.2,21.825,62.75,26.225,4.5,6.75,25.9,0,563.5,20.0,35.5,14.0
17091,2016-05-20,30.0,23.95,21.325,60.75,25.475,8.0,6.25,25.6,5.5,540.25,17.5,33.0,11.0
17092,2016-05-21,31.45,24.35,21.275,57.0,25.35,8.0,5.0,23.6,10.1,562.25,20.0,38.6,9.0
17093,2016-05-22,33.4,22.65,17.075,40.25,19.65,6.0,3.0,26.6,10.8,646.5,32.5,40.2,6.0
17094,2016-05-23,33.55,23.45,18.575,42.25,21.4,5.0,3.25,27.3,11,647.0,32.5,42.0,8.0
17095,2016-05-24,34.15,24.1,19.45,43.0,22.6,5.0,1.5,28.3,11.1,816.5,64.75,40.5,6.0
17096,2016-05-25,31.9,23.4,19.4,49.5,22.55,9.0,6.0,28.7,7.2,515.75,16.25,40.8,13.0
17097,2016-05-26,32.9,23.8,19.55,46.75,22.799999999999997,5.0,2.5,23.6,11.2,647.0,32.5,40.5,8.0
17098,2016-05-27,33.55,23.65,19.025,43.25,22.0,9.0,2.25,27.5,10.9,646.25,39.75,40.1,5.0
17099,2016-05-28,34.0,24.25,19.8,44.5,23.125,5.5,3.75,28.5,10.5,562.75,20.0,40.8,11.0
17100,2016-05-29,32.65,24.05,20.1,49.0,23.599999999999998,6.5,4.25,28.4,11.2,563.5,20.0,41.0,14.0
17101,2016-05-30,33.8,23.75,19.025,42.25,22.0,10.0,4.0,28.5,11.3,562.25,20.0,39.0,9.0
17102,2016-05-31,32.8,24.35,20.575,50.75,24.25,7.0,6.0,28.3,6.8,563.5,20.0,40.0,14.0
17103,2016-06-01,32.5,24.5,21.025,52.0,24.9,3.5,5.75,27.3,6.8,563.75,20.0,40.2,15.0
17104,2016-06-02,30.0,24.95,22.85,65.75,27.975,7.0,6.25,26.9,3.2,540.0,17.5,39.0,10.0
17105,2016-06-03,30.6,24.45,21.875,62.25,26.275,6.0,6.0,25.5,7.1,539.75,17.5,34.5,9.0
17106,2016-06-04,28.15,23.85,22.025,70.5,26.575,5.5,6.75,23.0,2.3,540.25,17.5,40.6,11.0
17107,2016-06-05,28.4,23.95,22.025,68.75,26.525,7.0,7.0,21.7,4.9,539.0,18.75,34.5,16.0
17108,2016-06-06,28.75,24.4,22.55,69.5,27.375,3.5,7.0,23.3,1.9,563.75,20.0,33.5,15.0
17109,2016-06-07,26.85,23.75,22.4,78.5,27.125,3.5,7.5,21.3,0.4,511.25,17.5,33.7,15.0
17110,2016-06-08,27.15,23.95,22.55,77.25,27.375,3.5,7.5,22.7,1.4,518.0,15.0,32.0,12.0
17111,2016-06-09,29.35,25.3,23.675,72.25,28.875,3.0,6.5,24.8,1.8,563.25,20.0,31.7,13.0
17112,2016-06-10,29.5,24.05,21.675,62.25,25.9,2.5,6.25,24.8,7.3,493.0,13.75,34.3,12.0
17113,2016-06-11,28.4,24.4,22.725,71.75,27.625,7.0,7.25,25.6,2.2,493.0,13.75,36.6,12.0
17114,2016-06-12,28.6,23.9,21.875,68.0,26.35,4.5,6.75,24.3,4.4,509.75,16.25,32.8,19.0
17115,2016-06-13,28.900000000000002,23.95,21.75,66.25,26.1,8.5,5.75,24.8,2,540.75,17.5,34.6,13.0
17116,2016-06-14,30.9,24.2,21.225,59.5,25.25,7.0,4.25,24.2,10.6,562.5,20.0,33.7,10.0
17117,2016-06-15,30.7,23.7,20.425,56.0,24.025,10.0,5.25,24.9,10.9,537.5,18.75,37.8,10.0
17118,2016-06-16,31.95,23.8,20.05,50.5,23.5,6.0,3.75,24.8,10.5,732.5,45.0,37.3,10.0
17119,2016-06-17,31.7,23.7,20.025,50.75,23.45,6.0,6.5,26.8,4.4,539.0,18.75,37.8,16.0
17120,2016-06-18,27.0,23.45,21.9,74.5,26.275,5.5,7.25,23.9,0.1,517.75,15.0,38.0,11.0
17121,2016-06-19,25.15,23.15,22.275,84.0,26.875,1.5,7.75,23.0,0,518.75,15.0,31.2,15.0
17122,2016-06-20,25.85,23.549999999999997,22.55,82.5,27.35,3.0,6.5,22.9,1.4,495.25,12.5,27.0,11.0
17123,2016-06-21,28.35,24.75,23.25,76.0,28.575000000000003,3.0,4.25,23.7,10.7,573.25,36.0,30.5,13.0
17124,2016-06-22,28.45,24.95,23.55,65.0,29.05,5.0,6.25,23.1,7.6,516.25,16.25,35.0,15.0
17125,2016-06-23,29.9,24.45,22.125,64.75,26.675,5.5,5.25,23.8,10,562.5,20.0,33.8,10.0
17126,2016-06-24,29.4,24.15,21.9,65.0,26.3,5.0,7.0,24.0,2.5,515.25,16.25,36.1,11.0
17127,2016-06-25,27.099999999999998,23.7,22.225,76.5,26.8,6.0,6.75,23.7,7.1,490.5,15.0,34.7,12.0
17128,2016-06-26,27.15,23.75,22.275,75.5,26.925,4.0,7.0,21.9,3.8,491.0,15.0,34.5,14.0
17129,2016-06-27,26.45,23.5,22.2,78.0,26.775,4.0,7.25,22.8,3.8,470.5,11.25,32.0,12.0
17130,2016-06-28,24.6,23.2,22.575,89.0,27.375,6.5,8.0,21.9,0,471.0,11.25,32.5,14.0
17131,2016-06-29,24.6,22.75,21.925,85.25,26.3,8.5,7.5,23.1,0,470.5,12.5,27.2,12.0
17132,2016-06-30,25.5,22.95,21.825,80.25,26.175,9.5,7.5,22.2,0.2,470.25,11.25,27.0,11.0
17133,2016-07-01,25.8,23.1,21.9,79.5,26.275,6.5,7.25,21.7,1.3,495.75,12.5,29.0,13.0
17134,2016-07-02,27.5,23.35,21.5,70.25,25.675,6.5,6.75,23.4,0.1,515.5,15.0,30.8,12.0
17135,2016-07-03,26.650000000000002,23.6,22.25,77.0,26.85,8.0,7.5,23.6,0,472.5,10.0,31.0,10.0
17136,2016-07-04,27.9,23.9,22.15,71.75,26.675,10.5,7.25,23.7,4.5,470.25,11.25,29.9,11.0
17137,2016-07-05,27.25,23.9,22.475,76.25,27.225,8.0,7.25,23.6,4.8,469.75,11.25,32.2,9.0
17138,2016-07-06,26.4,23.25,21.85,77.0,26.175,7.0,6.25,23.0,6.2,494.75,12.5,32.0,9.0
17139,2016-07-07,25.8,22.95,21.675,78.25,25.9,10.0,7.25,22.8,0,493.75,13.75,31.9,15.0
17140,2016-07-08,26.05,22.8,21.3,75.25,25.35,10.0,7.0,22.8,1.1,472.0,10.0,28.0,8.0
17141,2016-07-09,24.1,22.3,21.45,85.25,25.575,9.0,8.0,21.8,0,473.0,10.0,28.6,12.0
17142,2016-07-10,24.650000000000002,22.4,21.35,81.0,25.4,12.0,7.75,21.3,0,473.0,10.0,25.6,12.0
17143,2016-07-11,24.2,22.6,21.875,87.0,26.225,10.0,7.75,21.8,0,473.0,10.0,27.2,12.0
17144,2016-07-12,25.549999999999997,23.2,22.175,81.75,26.775,11.0,7.0,22.5,5.4,472.25,10.0,26.0,9.0
17145,2016-07-13,26.9,23.25,21.65,73.75,25.9,10.0,6.5,22.3,8.7,484.25,13.75,30.4,17.0
17146,2016-07-14,28.0,23.200000000000003,21.025,66.5,24.9,6.0,4.75,22.5,11,602.75,27.5,32.2,11.0
17147,2016-07-15,28.6,23.6,21.425,66.25,25.575,4.5,6.5,23.7,10.8,540.5,17.5,33.2,12.0
17148,2016-07-16,28.0,23.15,20.925,66.0,24.775,3.5,6.5,23.9,2.6,515.25,16.25,34.0,11.0
17149,2016-07-17,29.1,23.25,20.6,61.0,24.275,4.5,6.75,24.5,2.4,540.5,17.5,33.4,12.0
17150,2016-07-18,26.95,23.55,22.025,76.0,26.525,4.0,7.0,23.8,2.1,516.25,16.25,33.0,15.0
17151,2016-07-19,24.1,23.0,22.5,91.5,27.25,2.5,7.5,21.2,0,472.5,10.0,32.6,10.0
17152,2016-07-20,25.15,22.8,21.725,82.25,25.975,4.5,7.5,21.3,3.5,470.25,11.25,28.6,11.0
17153,2016-07-21,25.35,22.95,21.9,81.25,26.3,8.0,7.25,21.7,2.1,468.5,12.5,30.0,14.0
17154,2016-07-22,24.9,23.1,22.325,86.0,26.475,5.0,7.25,21.7,2.2,468.5,12.5,30.0,14.0
17155,2016-07-23,25.3,23.05,22.075,82.25,26.575,6.5,7.25,21.7,0.2,493.75,13.75,29.4,15.0
17156,2016-07-24,26.35,23.7,22.6,80.5,27.45,4.0,7.5,22.6,0.3,468.25,12.5,29.2,13.0
17157,2016-07-25,27.35,24.2,22.875,77.5,27.9,0.0,7.0,23.0,6,518.5,15.0,30.8,14.0
17158,2016-07-26,26.35,23.85,22.725,82.25,27.725,0.0,7.5,22.3,5.2,468.5,12.5,33.0,14.0
17159,2016-07-27,24.5,23.15,22.525,89.25,27.3,0.0,7.0,22.1,2.2,469.75,11.25,32.9,9.0
17160,2016-07-28,26.45,24.150000000000002,23.2,83.75,28.425,2.0,7.0,22.6,5.9,491.0,15.0,32.0,14.0
17161,2016-07-29,26.65,24.2,23.175,82.0,28.4,1.0,7.0,22.7,3.3,470.0,11.25,33.0,10.0
17162,2016-07-30,25.05,23.55,22.9,88.5,27.95,2.5,6.5,21.8,1.7,470.25,11.25,30.6,11.0
17163,2016-07-31,24.85,22.9,22.025,84.75,26.475,8.5,7.5,21.8,0.8,472.75,10.0,30.0,11.0
17164,2016-08-01,23.7,22.7,22.225,91.75,26.775,8.0,8.0,21.3,0,473.0,10.0,32.6,12.0
17165,2016-08-02,24.75,22.25,21.1,80.5,25.025,12.5,8.0,21.9,0.1,473.25,10.0,26.7,13.0
17166,2016-08-03,24.5,22.55,21.65,84.5,25.925,7.0,7.5,21.9,0,473.25,10.0,27.7,13.0
17167,2016-08-04,25.0,22.8,21.825,83.25,26.175,4.0,7.5,21.6,1.2,473.0,10.0,27.0,12.0
17168,2016-08-05,25.7,23.05,21.875,79.75,26.25,10.5,7.0,22.1,3.3,470.25,11.25,32.4,11.0
17169,2016-08-06,26.35,22.75,21.125,73.25,25.075000000000003,10.5,7.0,23.0,6.6,470.0,11.25,29.9,10.0
17170,2016-08-07,27.0,23.15,21.425,72.0,25.525,12.0,6.75,22.9,6.8,495.0,11.25,30.8,10.0
17171,2016-08-08,26.95,23.1,21.425,72.5,25.525,7.5,6.0,22.5,9.5,492.5,13.75,31.4,10.0
17172,2016-08-09,26.75,22.9,21.175,72.0,25.150000000000002,10.0,5.75,22.4,8.6,492.5,13.75,32.4,10.0
17173,2016-08-10,27.25,22.9,20.925,68.75,24.775,8.5,6.0,22.6,6.8,493.25,13.75,31.0,13.0
17174,2016-08-11,27.9,23.4,21.4,68.75,25.5,8.5,6.25,22.8,7.4,466.0,13.75,32.0,14.0
17175,2016-08-12,27.45,23.7,22.075,73.0,26.575,1.5,5.5,23.0,9.1,490.25,15.0,33.3,11.0
17176,2016-08-13,27.4,23.45,21.7,71.5,25.925,8.5,5.25,22.7,8.8,515.75,16.25,32.9,13.0
17177,2016-08-14,26.549999999999997,22.55,20.7,71.0,24.45,5.5,6.0,23.3,4,540.25,17.5,32.4,11.0
17178,2016-08-15,26.95,22.799999999999997,20.9,69.75,24.725,7.0,5.75,22.2,5.1,495.25,12.5,30.5,11.0
17179,2016-08-16,26.849999999999998,22.6,20.625,69.75,24.3,8.0,5.0,21.9,8.8,515.5,16.25,31.0,12.0
17180,2016-08-17,27.25,22.95,20.975,69.25,24.875,9.5,4.5,21.5,10,536.75,18.75,31.4,7.0
17181,2016-08-18,27.75,23.15,21.05,68.5,24.975,9.0,4.25,21.9,10.8,537.0,18.75,32.7,8.0
17182,2016-08-19,27.65,22.3,19.75,63.25,23.05,9.0,3.25,22.0,10.9,539.5,17.5,33.0,8.0
17183,2016-08-20,27.95,22.15,19.325,61.25,22.475,6.5,5.5,22.8,10.1,562.75,20.0,33.4,11.0
17184,2016-08-21,29.15,23.05,20.125,60.0,23.575,2.5,3.75,23.1,11,562.0,20.0,34.0,8.0
17185,2016-08-22,28.799999999999997,23.2,20.65,62.25,24.375,6.0,7.0,24.5,6.9,538.75,18.75,35.1,15.0
17186,2016-08-23,29.0,24.0,21.85,66.25,26.200000000000003,4.5,5.25,23.9,7.2,540.0,17.5,34.2,10.0
17187,2016-08-24,28.35,24.25,22.5,71.5,27.225,4.5,5.75,24.1,7.2,513.5,17.5,34.2,14.0
17188,2016-08-25,26.05,24.3,23.55,86.5,29.075,5.0,6.75,23.3,2.8,493.5,13.75,34.3,14.0
17189,2016-08-26,28.150000000000002,24.3,22.7,73.5,27.6,3.5,6.25,23.1,9.4,465.5,13.75,31.5,12.0
17190,2016-08-27,29.1,24.55,22.675,69.25,27.725,5.5,6.5,24.0,7.3,491.0,15.0,33.8,14.0
17191,2016-08-28,26.4,24.7,24.025,87.5,29.95,2.0,7.0,21.4,4.4,515.75,13.75,34.8,13.0
17192,2016-08-29,27.6,24.7,23.5,78.75,28.95,4.0,6.75,23.8,3.6,518.0,15.0,32.0,12.0
17193,2016-08-30,25.9,24.7,24.15,90.0,30.075,3.5,7.75,23.9,0,495.25,12.5,32.0,11.0
17194,2016-08-31,23.7,23.0,22.675,94.0,27.55,1.5,7.75,21.3,0,496.0,12.5,27.1,14.0
17195,2016-09-01,25.450000000000003,23.7,22.95,86.25,28.0,3.5,7.0,22.5,2.9,468.25,12.5,25.4,13.0
17196,2016-09-02,26.25,23.75,22.675,81.5,27.55,2.0,7.0,21.8,6,470.25,11.25,31.8,11.0
17197,2016-09-03,26.1,23.7,22.675,82.5,27.55,5.5,6.75,21.7,5.8,493.25,13.75,31.4,13.0
17198,2016-09-04,25.65,23.1,21.975,81.0,26.375,5.5,6.5,22.5,1.5,468.0,12.5,31.1,12.0
17199,2016-09-05,26.0,22.55,20.95,75.0,24.8,4.5,4.5,21.0,9.3,600.25,28.75,29.6,11.0
17200,2016-09-06,25.65,22.25,20.65,74.75,24.35,5.5,5.25,21.8,8.3,630.25,28.75,31.0,11.0
17201,2016-09-07,26.05,22.4,20.7,73.75,24.425,4.0,4.0,21.0,9.5,562.75,20.0,30.6,11.0
17202,2016-09-08,26.5,22.1,20.025,68.75,23.425,5.5,3.25,21.4,9.7,738.75,49.75,31.5,5.0
17203,2016-09-09,26.8,23.15,21.425,73.0,25.55,5.0,6.5,22.7,4.2,538.75,18.75,31.5,15.0
17204,2016-09-10,25.45,23.4,22.775,84.0,27.7,5.5,7.75,23.8,0,493.5,13.75,31.5,14.0
17205,2016-09-11,24.35,22.95,22.325,88.75,27.0,4.0,8.0,21.3,0,473.25,10.0,27.0,13.0
17206,2016-09-12,25.049999999999997,22.9,21.925,83.25,26.3,6.0,7.5,21.1,0.9,493.75,13.75,28.4,15.0
17207,2016-09-13,23.05,22.35,22.025000000000002,94.0,26.525,3.0,8.0,19.9,0,464.25,10.0,28.2,17.0
17208,2016-09-14,23.700000000000003,23.0,22.675,94.0,27.549999999999997,0.0,8.0,20.9,0,474.0,10.0,26.4,16.0
17209,2016-09-16,24.85,23.6,23.05,90.5,28.175,0.0,6.75,22.2,2.6,493.25,13.75,26.8,13.0
17210,2016-09-17,24.35,23.2,22.675,93.25,27.55,1.5,7.5,21.9,0.7,473.5,10.0,29.5,14.0
17211,2016-09-18,25.3,22.4,21.05,78.0,24.95,5.0,6.25,21.3,7.1,585.0,23.75,27.6,10.0
17212,2016-09-19,24.65,22.35,21.275,82.25,25.35,5.0,6.5,21.5,2.9,470.5,11.25,30.3,12.0
17213,2016-09-20,25.25,23.25,22.375,84.75,27.2,5.5,6.25,21.4,4.9,470.25,11.25,29.0,11.0
17214,2016-09-21,24.15,23.4,23.075,93.75,28.25,0.0,8.0,21.2,0.5,473.5,10.0,30.3,14.0
17215,2016-09-23,23.3,22.6,22.25,93.75,26.825,4.0,8.0,20.7,0,473.0,10.0,29.7,12.0
17216,2016-09-24,23.75,23.05,22.725,94.0,27.625,4.5,8.0,21.3,0,473.0,10.0,24.6,12.0
17217,2016-09-25,24.0,23.3,23.05,94.5,28.225,3.0,8.0,20.8,0,473.0,10.0,26.0,12.0
17218,2016-09-27,25.6,23.75,22.975,86.0,28.05,3.5,7.25,21.5,2,470.5,11.25,29.2,12.0
17219,2016-09-28,26.9,24.1,22.925,80.0,27.95,5.0,5.75,21.8,5.2,490.25,16.25,29.8,11.0
17220,2016-09-29,27.0,23.6,22.1,75.25,26.625,2.0,6.0,22.2,8.6,538.25,18.75,32.0,13.0
17221,2016-09-30,25.599999999999998,22.733333333333334,21.46666666666667,78.0,25.599999999999998,5.333333333333333,6.666666666666667,21.9,1.4,533.0,16.666666666666668,31.5,9.0
17222,2016-10-01,24.45,22.95,22.3,88.0,26.95,4.0,7.25,19.9,0.2,470.5,11.25,29.2,12.0
17223,2016-10-02,25.85,22.7,21.275,77.25,25.3,6.0,6.25,21.3,7.6,492.5,13.75,28.2,10.0
17224,2016-10-03,26.75,22.6,20.675,70.5,24.4,2.0,4.25,21.5,9.3,539.75,17.5,31.2,9.0
17225,2016-10-04,26.85,22.75,20.85,70.75,24.65,3.0,4.5,22.7,9,539.25,17.5,31.8,7.0
17226,2016-10-05,26.5,22.85,21.2,73.25,25.175,4.5,5.75,22.0,6.1,490.25,15.0,31.7,11.0
17227,2016-10-06,27.05,22.95,21.075,71.0,25.0,6.0,5.25,22.6,6.6,562.5,20.0,31.0,10.0
17228,2016-10-07,26.8,23.3,21.675,74.5,25.875,4.0,6.75,23.4,4.7,513.5,17.5,32.1,14.0
17229,2016-10-08,25.0,23.4,22.7,87.5,27.575,3.0,7.5,22.7,0,473.0,10.0,31.1,12.0
17230,2016-10-09,24.45,23.3,22.8,90.75,27.8,1.5,7.5,21.5,0.3,472.75,10.0,28.0,11.0
17231,2016-10-10,26.3,23.5,22.275,84.0,26.9,6.0,5.25,21.8,7.5,518.0,15.0,27.8,12.0
17232,2016-10-11,26.9,23.75,22.4,78.0,27.075,1.0,3.0,22.1,8.4,817.5,56.25,31.7,10.0
17233,2016-10-12,26.6,22.25,20.025,70.5,23.625,2.0,4.0,21.7,8.4,739.25,42.5,33.2,7.0
17234,2016-10-13,25.95,20.65,17.8,63.25,20.5,1.0,4.25,19.3,9.2,562.0,20.0,33.4,8.0
17235,2016-10-14,25.6,18.95,14.95,54.5,17.05,1.0,2.75,18.0,9.6,738.75,49.75,33.0,5.0
17236,2016-10-15,25.35,18.85,14.95,54.5,17.025,2.0,3.25,17.9,9.6,818.0,57.5,32.0,12.0
17237,2016-10-16,25.05,18.95,15.350000000000001,57.75,17.450000000000003,1.5,2.5,17.8,9.3,817.25,64.75,32.0,9.0
17238,2016-10-17,25.4,18.7,14.625,54.0,16.700000000000003,2.0,2.0,17.2,10.6,902.0,77.25,32.0,8.0
17239,2016-10-18,25.45,19.05,15.25,55.75,17.375,1.0,1.0,17.7,9.7,901.0,84.5,32.7,4.0
17240,2016-10-19,25.0,19.0,15.55,58.25,17.7,2.0,1.75,17.4,10.2,901.75,70.0,32.2,7.0
17241,2016-10-20,24.4,18.3,14.525,56.75,16.625,1.0,3.5,17.3,6.8,739.25,49.75,32.2,7.0
17242,2016-10-21,24.1,18.0,14.125,56.75,16.2,2.0,3.5,16.5,9.6,903.5,70.0,32.2,14.0
17243,2016-10-22,24.85,18.4,14.325,55.5,16.45,1.5,3.0,17.1,10.3,910.0,67.5,32.0,10.0
17244,2016-10-23,24.95,19.0,15.525,59.0,17.65,1.5,2.25,17.7,9.8,817.0,64.75,32.3,8.0
17245,2016-10-24,24.7,18.950000000000003,15.575,58.75,17.725,2.0,5.25,19.3,6.7,563.0,20.0,32.5,12.0
17246,2016-10-25,25.05,19.3,16.025,59.25,18.225,2.5,5.25,19.0,8.1,562.75,20.0,31.8,11.0
17247,2016-10-26,25.35,19.349999999999998,15.975,57.25,18.175,4.0,3.25,18.0,9.9,732.25,52.25,32.0,9.0
17248,2016-10-27,24.35,18.7,15.4,60.0,17.525,3.5,3.25,17.8,10,732.5,45.0,32.1,10.0
17249,2016-10-28,24.6,19.0,15.8,59.0,18.075,4.5,4.0,16.3,8.9,647.0,39.75,31.6,8.0
17250,2016-10-29,26.25,21.75,19.575,67.5,22.85,0.0,6.25,21.6,2.5,626.25,30.0,32.1,15.0
17251,2016-10-30,26.8,23.4,21.925,75.5,26.3,2.0,5.25,22.8,8.3,625.0,37.25,31.6,10.0
17252,2016-10-31,26.05,22.8,21.325,76.0,25.375,2.5,6.25,22.2,5.5,515.75,16.25,32.1,13.0
17253,2016-11-01,25.8,20.85,18.275,65.0,21.05,0.0,2.5,20.3,9.5,816.75,64.75,31.1,7.0
17254,2016-11-02,25.55,20.75,18.175,65.25,20.875,5.5,3.0,18.8,8.9,817.75,57.5,32.0,11.0
17255,2016-11-03,26.15,21.7,19.5,68.25,22.775,4.0,2.5,19.0,9.2,732.25,52.25,32.1,9.0
17256,2016-11-04,26.05,19.9,16.525,57.25,18.85,1.5,2.5,18.8,10,732.0,45.0,33.0,8.0
17257,2016-11-05,24.9,20.400000000000002,18.025,66.5,20.9,1.5,3.25,17.9,8.8,647.0,32.5,32.0,8.0
17258,2016-11-06,24.6,19.7,17.0,64.25,19.375,2.5,4.5,18.4,6.1,733.25,45.0,31.7,13.0
17259,2016-11-07,23.5,16.825,11.975,52.0,14.125,3.0,0.75,14.7,9.7,815.75,79.25,31.2,3.0
17260,2016-11-08,22.8,15.65,10.55,49.0,12.8,1.5,1.25,14.7,9.7,901.25,84.5,31.0,5.0
17261,2016-11-09,23.299999999999997,16.0,11.025,48.0,13.175,2.0,1.0,14.3,9.8,901.0,62.0,31.0,4.0
17262,2016-11-10,22.299999999999997,15.85,11.175,52.75,13.35,3.0,0.5,13.5,9.5,900.5,91.75,31.5,2.0
17263,2016-11-11,21.4,15.1,10.475,52.5,12.675,3.0,0.75,12.4,9.7,900.75,67.0,31.0,3.0
17264,2016-11-12,22.65,16.3,12.0,53.0,14.025,1.0,2.25,13.5,9,816.75,64.75,30.8,7.0
17265,2016-11-13,23.9,18.825,16.15,63.25,18.35,1.5,2.5,16.8,8.3,817.0,57.5,30.5,8.0
17266,2016-11-14,25.3,21.275,19.4,70.5,22.65,1.5,3.0,18.8,7.4,732.25,45.0,30.6,9.0
17267,2016-11-15,26.05,22.725,21.325,76.5,25.375,1.0,5.0,21.7,4.9,650.0,38.5,31.1,10.0
17268,2016-11-16,25.8,20.75,18.125,63.75,20.825,3.0,4.5,19.8,7.7,647.5,32.5,31.3,10.0
17269,2016-11-17,24.65,19.6,16.799999999999997,62.5,19.15,1.5,3.25,19.1,7.5,732.5,45.0,31.7,10.0
17270,2016-11-18,23.75,17.3,12.925,53.75,15.1,2.5,3.25,15.8,8.8,740.25,42.5,30.6,11.0
17271,2016-11-19,21.450000000000003,15.6,11.45,55.75,13.575,2.5,3.25,13.5,7.4,916.75,72.25,30.5,7.0
17272,2016-11-20,21.85,16.55,13.075,60.25,15.075,1.0,3.0,12.9,9.8,824.25,62.25,30.2,7.0
17273,2016-11-21,22.3,16.325,12.375,58.25,14.475000000000001,1.5,2.75,13.7,9.8,731.75,45.0,30.6,7.0
17274,2016-11-22,22.5,15.8,11.025,51.5,13.15,1.0,2.25,13.3,9.8,902.25,70.0,31.7,9.0
17275,2016-11-23,23.0,16.25,11.525,51.25,13.6,0.0,1.0,13.5,10,901.0,77.25,32.0,4.0
17276,2016-11-24,22.95,16.7,12.7,54.25,14.725,0.0,2.0,14.1,9.8,859.5,67.5,31.1,8.0
17277,2016-11-25,22.85,16.525,12.325,55.0,14.4,1.5,0.5,13.9,10,900.5,91.75,31.2,2.0
